,Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market Size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales,Total_expenses,Type
790,630,86,8,2014-11-29,1003,124,Major Market,Central,24,Leaves,Herbal Tea,Mint,88,210,Illinois,80,110,80,190,36,Decaf
791,513,88,2,2014-11-30,817,133,Major Market,Central,29,Leaves,Tea,Darjeeling,72,221,Ohio,70,110,70,180,61,Regular
792,740,134,31,2014-12-01,690,186,Major Market,Central,41,Leaves,Tea,Earl Grey,121,320,Ohio,110,150,90,260,65,Regular
793,719,81,6,2014-12-02,551,104,Major Market,Central,26,Leaves,Tea,Green Tea,66,185,Colorado,60,90,60,150,38,Regular
794,319,10,-11,2014-12-03,594,14,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,24,Iowa,0,20,10,20,15,Decaf
795,715,83,-13,2014-12-04,575,112,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,57,195,Wisconsin,80,110,70,190,55,Decaf
796,573,68,-14,2014-12-05,619,85,Small Market,Central,25,Beans,Coffee,Colombian,26,153,Missouri,60,90,40,150,59,Regular
797,715,105,-10,2014-12-06,716,145,Small Market,Central,95,Beans,Coffee,Colombian,20,250,Wisconsin,100,140,30,240,125,Regular
798,314,50,-22,2014-12-07,898,73,Small Market,Central,14,Beans,Espresso,Caffe Mocha,48,123,Missouri,60,90,70,150,25,Regular
799,715,80,-30,2014-12-08,1079,96,Small Market,Central,24,Beans,Espresso,Caffe Mocha,50,176,Wisconsin,100,120,80,220,46,Regular
800,641,247,16,2014-12-09,1744,329,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,216,576,Iowa,230,300,200,530,113,Decaf
801,319,127,3,2014-12-10,830,185,Small Market,Central,40,Leaves,Herbal Tea,Lemon,123,312,Iowa,120,170,120,290,62,Decaf
802,641,250,36,2014-12-11,1820,251,Small Market,Central,70,Leaves,Tea,Darjeeling,156,501,Iowa,210,200,120,410,95,Regular
803,641,294,46,2014-12-12,1838,360,Small Market,Central,111,Leaves,Tea,Earl Grey,216,654,Iowa,240,300,170,540,144,Regular
804,573,20,-6,2014-12-13,218,25,Small Market,Central,7,Leaves,Tea,Earl Grey,-16,45,Missouri,10,20,-10,30,41,Regular
805,719,108,22,2014-12-14,971,157,Major Market,Central,30,Beans,Coffee,Decaf Irish Cream,172,282,Colorado,100,160,150,260,41,Decaf
806,815,122,11,2014-12-15,789,176,Major Market,Central,39,Beans,Coffee,Decaf Irish Cream,171,318,Illinois,110,190,160,300,61,Decaf
807,970,72,-47,2014-12-16,650,110,Major Market,Central,23,Beans,Espresso,Decaf Espresso,83,194,Colorado,100,160,130,260,54,Decaf
808,773,239,-79,2014-12-17,1755,239,Major Market,Central,66,Beans,Espresso,Decaf Espresso,221,509,Illinois,340,370,300,710,90,Decaf
809,419,54,-52,2014-12-18,404,66,Major Market,Central,20,Beans,Espresso,Decaf Espresso,18,128,Ohio,70,100,70,170,54,Decaf
810,719,123,37,2014-12-19,915,179,Major Market,Central,34,Beans,Coffee,Amaretto,197,322,Colorado,120,180,160,300,46,Regular
811,815,154,18,2014-12-20,1132,213,Major Market,Central,50,Beans,Coffee,Colombian,178,391,Illinois,150,220,160,370,93,Regular
812,970,76,-53,2014-12-21,580,111,Major Market,Central,21,Beans,Espresso,Caffe Mocha,117,199,Colorado,100,180,170,280,32,Regular
813,312,257,-88,2014-12-22,1662,341,Major Market,Central,84,Beans,Espresso,Caffe Mocha,332,637,Illinois,370,520,420,890,117,Regular
814,513,161,-53,2014-12-23,1267,161,Major Market,Central,45,Beans,Espresso,Caffe Mocha,137,343,Ohio,230,240,190,470,69,Regular
815,720,161,27,2014-12-24,1267,161,Major Market,Central,45,Leaves,Herbal Tea,Chamomile,137,343,Colorado,120,140,110,260,69,Decaf
816,708,123,57,2014-12-25,915,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,90,150,140,240,46,Decaf
817,815,108,52,2014-12-26,971,157,Major Market,Central,30,Leaves,Herbal Tea,Mint,172,282,Illinois,80,130,120,210,41,Decaf
818,419,82,36,2014-12-27,788,123,Major Market,Central,27,Leaves,Tea,Darjeeling,96,218,Ohio,50,90,60,140,58,Regular
819,419,91,33,2014-12-28,656,127,Major Market,Central,28,Leaves,Tea,Earl Grey,113,232,Ohio,50,100,80,150,51,Regular
820,970,90,30,2014-12-29,572,115,Major Market,Central,29,Leaves,Tea,Green Tea,110,218,Colorado,50,90,80,140,41,Regular
821,641,10,-13,2014-12-30,598,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-3,25,Iowa,0,10,10,10,15,Decaf
822,920,86,-9,2014-12-31,547,116,Small Market,Central,28,Beans,Coffee,Decaf Irish Cream,91,215,Wisconsin,80,120,100,200,55,Decaf
823,573,79,-18,2015-01-01,593,98,Small Market,Central,30,Beans,Coffee,Colombian,52,189,Missouri,70,100,70,170,63,Regular
824,414,96,-33,2015-01-02,683,134,Small Market,Central,87,Beans,Coffee,Colombian,27,245,Wisconsin,90,140,60,230,116,Regular
825,573,40,-37,2015-01-03,881,59,Small Market,Central,11,Beans,Espresso,Caffe Mocha,53,106,Missouri,50,90,90,140,23,Regular
826,262,80,-49,2015-01-04,1055,94,Small Market,Central,24,Beans,Espresso,Caffe Mocha,71,185,Wisconsin,110,140,120,250,46,Regular
827,319,257,122,2015-01-05,1662,341,Small Market,Central,84,Leaves,Herbal Tea,Chamomile,332,637,Iowa,200,280,210,480,117,Decaf
828,515,122,39,2015-01-06,789,176,Small Market,Central,39,Leaves,Herbal Tea,Lemon,169,318,Iowa,90,150,130,240,62,Decaf
829,417,86,-49,2015-01-07,1698,23,Small Market,Central,26,Leaves,Herbal Tea,Lemon,-39,116,Missouri,60,20,10,80,49,Decaf
830,515,239,111,2015-01-08,1755,239,Small Market,Central,66,Leaves,Tea,Darjeeling,221,509,Iowa,170,170,110,340,90,Regular
831,515,255,142,2015-01-09,1756,312,Small Market,Central,96,Leaves,Tea,Earl Grey,272,604,Iowa,170,230,130,400,129,Regular
832,573,25,-16,2015-01-10,209,31,Small Market,Central,9,Leaves,Tea,Earl Grey,-16,60,Missouri,10,20,0,30,42,Regular
833,720,81,45,2015-01-11,984,117,Major Market,Central,22,Beans,Coffee,Decaf Irish Cream,125,211,Colorado,80,110,80,190,33,Decaf
834,847,113,47,2015-01-12,803,165,Major Market,Central,36,Beans,Coffee,Decaf Irish Cream,157,296,Illinois,110,160,110,270,59,Decaf
835,970,75,-14,2015-01-13,659,114,Major Market,Central,24,Beans,Espresso,Decaf Espresso,86,201,Colorado,90,150,100,240,56,Decaf
836,847,211,-9,2015-01-14,1778,212,Major Market,Central,59,Beans,Espresso,Decaf Espresso,191,451,Illinois,270,270,200,540,83,Decaf
837,719,118,60,2015-01-15,930,172,Major Market,Central,33,Beans,Coffee,Amaretto,190,309,Colorado,110,170,130,280,44,Regular
838,815,173,66,2015-01-16,1150,239,Major Market,Central,57,Beans,Coffee,Colombian,206,439,Illinois,170,230,140,400,100,Regular
839,303,50,1,2015-01-17,589,73,Major Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Colorado,60,90,70,150,25,Regular
840,630,228,1,2015-01-18,1691,304,Major Market,Central,75,Beans,Espresso,Caffe Mocha,291,567,Illinois,290,390,290,680,108,Regular
841,234,181,-11,2015-01-19,1283,182,Major Market,Central,50,Beans,Espresso,Caffe Mocha,159,387,Ohio,230,230,170,460,75,Regular
842,970,181,59,2015-01-20,1283,182,Major Market,Central,50,Leaves,Herbal Tea,Chamomile,159,387,Colorado,170,160,100,330,75,Decaf
843,708,118,78,2015-01-21,930,172,Major Market,Central,33,Leaves,Herbal Tea,Chamomile,188,309,Illinois,110,150,110,260,45,Decaf
844,708,81,45,2015-01-22,984,117,Major Market,Central,22,Leaves,Herbal Tea,Mint,125,211,Illinois,70,110,80,180,33,Decaf
845,614,78,32,2015-01-23,798,119,Major Market,Central,25,Leaves,Tea,Darjeeling,92,210,Ohio,60,100,60,160,57,Regular
846,309,75,38,2015-01-24,659,114,Major Market,Central,24,Leaves,Tea,Earl Grey,88,201,Illinois,60,90,50,150,55,Regular
847,740,102,62,2015-01-25,666,143,Major Market,Central,31,Leaves,Tea,Earl Grey,132,261,Ohio,80,120,70,200,54,Regular
848,970,88,44,2015-01-26,561,112,Major Market,Central,29,Leaves,Tea,Green Tea,104,213,Colorado,70,90,60,160,42,Regular
849,319,10,-14,2015-01-27,596,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-4,25,Iowa,0,20,10,20,16,Decaf
850,920,77,16,2015-01-28,557,103,Small Market,Central,25,Beans,Coffee,Decaf Irish Cream,76,192,Wisconsin,70,100,60,170,52,Decaf
851,712,15,2,2015-01-29,848,24,Small Market,Central,4,Beans,Coffee,Amaretto,12,42,Iowa,10,20,10,30,16,Regular
852,573,82,16,2015-01-30,601,102,Small Market,Central,31,Beans,Coffee,Colombian,56,196,Missouri,80,100,40,180,64,Regular
853,608,94,-6,2015-01-31,694,130,Small Market,Central,85,Beans,Coffee,Colombian,24,239,Wisconsin,90,130,30,220,114,Regular
854,573,54,-4,2015-02-01,885,78,Small Market,Central,15,Beans,Espresso,Caffe Mocha,76,141,Missouri,60,100,80,160,27,Regular
855,715,75,-3,2015-02-02,1063,89,Small Market,Central,23,Beans,Espresso,Caffe Mocha,67,175,Wisconsin,90,110,70,200,44,Regular
856,641,228,111,2015-02-03,1691,304,Small Market,Central,75,Leaves,Herbal Tea,Chamomile,291,567,Iowa,210,280,180,490,108,Decaf
857,641,113,59,2015-02-04,803,165,Small Market,Central,36,Leaves,Herbal Tea,Lemon,159,296,Iowa,100,150,100,250,58,Decaf
858,563,211,81,2015-02-05,1778,212,Small Market,Central,59,Leaves,Tea,Darjeeling,191,451,Iowa,170,180,110,350,83,Regular
859,641,245,127,2015-02-06,1784,300,Small Market,Central,93,Leaves,Tea,Earl Grey,257,581,Iowa,200,250,130,450,127,Regular
860,720,86,41,2015-02-07,1003,124,Major Market,Central,24,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,80,120,90,200,36,Decaf
861,312,127,51,2015-02-08,830,185,Major Market,Central,40,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,120,180,130,300,63,Decaf
862,720,67,-10,2015-02-09,677,101,Major Market,Central,22,Beans,Espresso,Decaf Espresso,70,179,Colorado,80,130,80,210,54,Decaf
863,773,250,-7,2015-02-10,1820,251,Major Market,Central,70,Beans,Espresso,Decaf Espresso,233,534,Illinois,320,320,240,640,94,Decaf
864,303,123,69,2015-02-11,959,179,Major Market,Central,34,Beans,Coffee,Amaretto,199,322,Colorado,120,170,130,290,45,Regular
865,312,224,98,2015-02-12,1191,310,Major Market,Central,73,Beans,Coffee,Colombian,288,569,Illinois,220,300,190,520,116,Regular
866,970,54,-11,2015-02-13,601,79,Major Market,Central,15,Beans,Espresso,Caffe Mocha,79,142,Colorado,60,110,90,170,26,Regular
867,708,247,1,2015-02-14,1744,329,Major Market,Central,81,Beans,Espresso,Caffe Mocha,321,614,Illinois,310,420,320,730,113,Regular
868,937,153,-11,2015-02-15,1319,153,Major Market,Central,42,Beans,Espresso,Caffe Mocha,129,326,Ohio,190,200,140,390,66,Regular
869,970,153,49,2015-02-16,1319,153,Major Market,Central,42,Leaves,Herbal Tea,Chamomile,129,326,Colorado,140,140,80,280,66,Decaf
870,618,123,67,2015-02-17,959,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,110,170,130,280,46,Decaf
871,312,86,51,2015-02-18,1003,124,Major Market,Central,24,Leaves,Herbal Tea,Mint,131,224,Illinois,80,110,80,190,36,Decaf
872,513,88,37,2015-02-19,817,133,Major Market,Central,29,Leaves,Tea,Darjeeling,107,236,Ohio,70,110,70,180,61,Regular
873,513,134,90,2015-02-20,690,186,Major Market,Central,41,Leaves,Tea,Earl Grey,180,341,Ohio,110,150,90,260,65,Regular
874,719,81,38,2015-02-21,551,104,Major Market,Central,26,Leaves,Tea,Green Tea,98,197,Colorado,60,90,60,150,38,Regular
875,712,10,-11,2015-02-22,594,14,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,0,20,10,20,15,Decaf
876,414,83,15,2015-02-23,575,112,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,80,110,70,190,55,Decaf
877,573,68,-1,2015-02-24,619,85,Small Market,Central,25,Beans,Coffee,Colombian,39,163,Missouri,60,90,40,150,59,Regular
878,262,105,0,2015-02-25,716,145,Small Market,Central,95,Beans,Coffee,Colombian,30,266,Wisconsin,100,140,30,240,125,Regular
879,573,50,1,2015-02-26,898,73,Small Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Missouri,60,90,70,150,25,Regular
880,262,80,-6,2015-02-27,1079,96,Small Market,Central,24,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,100,120,80,220,46,Regular
881,515,247,121,2015-02-28,1744,329,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,321,614,Iowa,230,300,200,530,113,Decaf
882,515,127,63,2015-03-01,830,185,Small Market,Central,40,Leaves,Herbal Tea,Lemon,183,332,Iowa,120,170,120,290,62,Decaf
883,641,250,112,2015-03-02,1820,251,Small Market,Central,70,Leaves,Tea,Darjeeling,232,534,Iowa,210,200,120,410,95,Regular
884,563,294,151,2015-03-03,1838,360,Small Market,Central,111,Leaves,Tea,Earl Grey,321,697,Iowa,240,300,170,540,144,Regular
885,816,20,-14,2015-03-04,218,25,Small Market,Central,7,Leaves,Tea,Earl Grey,-24,48,Missouri,10,20,-10,30,41,Regular
886,951,154,-17,2015-03-05,3654,-24,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-117,130,California,220,-30,-100,190,93,Decaf
887,714,257,-15,2015-03-06,1662,341,Major Market,West,84,Beans,Espresso,Decaf Espresso,225,598,California,230,320,240,550,116,Decaf
888,818,122,-14,2015-03-07,2555,-13,Major Market,West,39,Beans,Coffee,Amaretto,-74,109,California,170,-20,-60,150,61,Regular
889,626,260,-223,2015-03-08,2548,390,Major Market,West,91,Beans,Coffee,Colombian,247,650,California,380,580,470,960,143,Regular
890,562,239,-11,2015-03-09,1755,239,Major Market,West,66,Beans,Espresso,Caffe Latte,149,478,California,210,220,160,430,90,Regular
891,562,125,-23,2015-03-10,898,173,Major Market,West,113,Beans,Espresso,Caffe Mocha,27,298,California,110,160,50,270,146,Regular
892,661,108,-5,2015-03-11,971,157,Major Market,West,30,Leaves,Herbal Tea,Chamomile,115,265,California,80,130,120,210,42,Decaf
893,562,239,16,2015-03-12,1246,281,Major Market,West,74,Leaves,Herbal Tea,Lemon,186,520,California,190,220,170,410,95,Decaf
894,562,123,54,2015-03-13,915,179,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,50,90,80,140,45,Regular
895,971,43,-51,2015-03-14,419,64,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,29,107,Oregon,50,100,80,150,35,Decaf
896,435,79,-86,2015-03-15,593,98,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,34,177,Utah,100,160,120,260,64,Decaf
897,425,96,-83,2015-03-16,683,134,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,17,230,Washington,140,190,100,330,117,Decaf
898,503,161,-19,2015-03-17,1267,161,Small Market,West,45,Beans,Espresso,Decaf Espresso,91,322,Oregon,140,150,110,290,70,Decaf
899,253,80,-32,2015-03-18,1055,94,Small Market,West,24,Beans,Espresso,Decaf Espresso,48,174,Washington,60,90,80,150,46,Decaf
900,971,51,-55,2015-03-19,503,71,Small Market,West,46,Beans,Coffee,Amaretto,-5,122,Oregon,70,100,50,170,76,Regular
901,435,65,-54,2015-03-20,1053,77,Small Market,West,20,Beans,Coffee,Amaretto,36,142,Utah,90,110,90,200,41,Regular
902,971,60,-69,2015-03-21,463,84,Small Market,West,19,Beans,Coffee,Colombian,21,144,Oregon,80,130,90,210,63,Regular
903,435,47,-58,2015-03-22,375,64,Small Market,West,15,Beans,Coffee,Colombian,22,111,Utah,50,100,80,150,42,Regular
904,206,68,-54,2015-03-23,438,99,Small Market,West,21,Beans,Coffee,Colombian,56,167,Washington,90,140,110,230,43,Regular
905,206,22,-10,2015-03-24,573,29,Small Market,West,7,Beans,Espresso,Caffe Latte,10,51,Washington,10,20,20,30,19,Regular
906,702,21,-6,2015-03-25,846,31,Small Market,West,5,Beans,Espresso,Caffe Mocha,14,52,Nevada,10,20,20,30,17,Regular
907,801,103,-23,2015-03-26,564,133,Small Market,West,33,Beans,Espresso,Caffe Mocha,87,236,Utah,80,130,110,210,46,Regular
908,775,125,-34,2015-03-27,898,173,Small Market,West,113,Leaves,Herbal Tea,Chamomile,26,298,Nevada,90,150,60,240,147,Decaf
909,206,125,-15,2015-03-28,1119,188,Small Market,West,41,Leaves,Herbal Tea,Chamomile,115,313,Washington,90,160,130,250,73,Decaf
910,702,154,0,2015-03-29,1132,213,Small Market,West,50,Leaves,Herbal Tea,Lemon,120,367,Nevada,120,170,120,290,93,Decaf
911,971,90,-17,2015-03-30,572,115,Small Market,West,29,Leaves,Herbal Tea,Lemon,73,205,Oregon,60,100,90,160,42,Decaf
912,702,122,-16,2015-03-31,789,176,Small Market,West,39,Leaves,Herbal Tea,Mint,114,298,Nevada,90,150,130,240,62,Decaf
913,435,86,-27,2015-04-01,1698,23,Small Market,West,26,Leaves,Herbal Tea,Mint,-27,109,Utah,60,20,0,80,50,Decaf
914,702,257,94,2015-04-02,1662,341,Small Market,West,84,Leaves,Tea,Darjeeling,224,598,Nevada,110,180,130,290,117,Regular
915,541,21,-4,2015-04-03,480,32,Small Market,West,5,Leaves,Tea,Darjeeling,16,53,Oregon,0,20,20,20,16,Regular
916,775,239,69,2015-04-04,1755,239,Small Market,West,66,Leaves,Tea,Earl Grey,149,478,Nevada,110,120,80,230,90,Regular
917,702,255,-193,2015-04-05,7058,-255,Small Market,West,96,Leaves,Tea,Green Tea,-363,21,Nevada,110,-110,-170,0,129,Regular
918,435,25,-22,2015-04-06,209,31,Small Market,West,9,Leaves,Tea,Green Tea,-12,56,Utah,0,20,10,20,43,Regular
919,909,173,3,2015-04-07,3909,-27,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-127,146,California,200,-30,-130,170,100,Decaf
920,707,228,7,2015-04-08,1691,304,Major Market,West,75,Beans,Espresso,Decaf Espresso,197,532,California,220,290,190,510,107,Decaf
921,619,113,-6,2015-04-09,2758,3,Major Market,West,36,Beans,Coffee,Amaretto,-56,116,California,130,0,-50,130,59,Regular
922,951,249,-75,2015-04-10,2580,374,Major Market,West,87,Beans,Coffee,Colombian,235,623,California,290,450,310,740,139,Regular
923,559,211,-11,2015-04-11,1778,212,Major Market,West,59,Beans,Espresso,Caffe Latte,129,423,California,200,210,140,410,83,Regular
924,818,121,-14,2015-04-12,912,168,Major Market,West,109,Beans,Espresso,Caffe Mocha,26,289,California,110,170,40,280,142,Regular
925,213,81,4,2015-04-13,984,117,Major Market,West,22,Leaves,Herbal Tea,Chamomile,84,198,California,70,110,80,180,33,Decaf
926,213,225,14,2015-04-14,1272,265,Major Market,West,69,Leaves,Herbal Tea,Lemon,174,490,California,210,240,160,450,91,Decaf
927,213,118,18,2015-04-15,930,172,Major Market,West,33,Leaves,Tea,Darjeeling,128,290,California,80,130,110,210,44,Regular
928,801,82,-22,2015-04-16,601,102,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,38,184,Utah,90,120,60,210,64,Decaf
929,253,94,-24,2015-04-17,694,130,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,16,224,Washington,110,150,40,260,114,Decaf
930,503,181,-12,2015-04-18,1283,182,Small Market,West,50,Beans,Espresso,Decaf Espresso,108,363,Oregon,170,180,120,350,74,Decaf
931,801,69,-11,2015-04-19,1060,81,Small Market,West,21,Beans,Coffee,Amaretto,39,150,Utah,80,90,50,170,42,Regular
932,971,53,-26,2015-04-20,470,75,Small Market,West,17,Beans,Coffee,Colombian,14,128,Oregon,60,90,40,150,61,Regular
933,425,63,-20,2015-04-21,446,93,Small Market,West,20,Beans,Coffee,Colombian,50,156,Washington,70,110,70,180,43,Regular
934,775,15,-1,2015-04-22,848,24,Small Market,West,4,Beans,Espresso,Caffe Mocha,9,39,Nevada,10,20,10,30,15,Regular
935,435,101,-5,2015-04-23,552,130,Small Market,West,33,Beans,Espresso,Caffe Mocha,85,231,Utah,90,130,90,220,45,Regular
936,775,121,6,2015-04-24,912,168,Small Market,West,109,Leaves,Herbal Tea,Chamomile,26,289,Nevada,110,150,20,260,142,Decaf
937,206,130,2,2015-04-25,1134,195,Small Market,West,42,Leaves,Herbal Tea,Chamomile,122,325,Washington,120,180,120,300,73,Decaf
938,702,173,8,2015-04-26,1150,239,Small Market,West,57,Leaves,Herbal Tea,Lemon,138,412,Nevada,160,220,130,380,101,Decaf
939,971,88,0,2015-04-27,561,112,Small Market,West,29,Leaves,Herbal Tea,Lemon,70,200,Oregon,80,100,70,180,42,Decaf
940,702,113,7,2015-04-28,803,165,Small Market,West,36,Leaves,Herbal Tea,Mint,107,278,Nevada,100,150,100,250,58,Decaf
941,702,228,56,2015-04-29,1691,304,Small Market,West,75,Leaves,Tea,Darjeeling,196,532,Nevada,160,220,140,380,108,Regular
942,702,211,48,2015-04-30,1778,212,Small Market,West,59,Leaves,Tea,Earl Grey,128,423,Nevada,150,150,80,300,84,Regular
943,971,78,12,2015-05-01,798,119,Small Market,West,25,Leaves,Tea,Earl Grey,62,197,Oregon,50,90,50,140,57,Regular
944,702,245,-60,2015-05-02,7653,-245,Small Market,West,93,Leaves,Tea,Green Tea,-340,32,Nevada,180,-180,-280,0,127,Regular
945,971,102,19,2015-05-03,666,143,Small Market,West,31,Leaves,Tea,Green Tea,89,245,Oregon,70,100,70,170,54,Regular
946,714,224,1,2015-05-04,4216,-32,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-149,192,California,260,-40,-150,220,117,Decaf
947,209,247,6,2015-05-05,1744,329,Major Market,West,81,Beans,Espresso,Decaf Espresso,216,576,California,240,310,210,550,113,Decaf
948,951,127,2,2015-05-06,2947,-25,Major Market,West,40,Beans,Coffee,Amaretto,-88,102,California,150,-30,-90,120,63,Regular
949,707,279,-79,2015-05-07,2642,420,Major Market,West,97,Beans,Coffee,Colombian,271,699,California,330,500,350,830,149,Regular
950,916,250,-3,2015-05-08,1820,251,Major Market,West,70,Beans,Espresso,Caffe Latte,157,501,California,240,240,160,480,94,Regular
951,530,135,-9,2015-05-09,940,187,Major Market,West,122,Beans,Espresso,Caffe Mocha,31,322,California,130,180,40,310,156,Regular
952,626,86,9,2015-05-10,1003,124,Major Market,West,24,Leaves,Herbal Tea,Chamomile,89,210,California,80,110,80,190,35,Decaf
953,415,241,18,2015-05-11,1321,284,Major Market,West,74,Leaves,Herbal Tea,Lemon,188,525,California,220,260,170,480,96,Decaf
954,916,123,24,2015-05-12,959,179,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,90,130,110,220,45,Regular
955,435,68,-24,2015-05-13,619,85,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,26,153,Utah,80,100,50,180,59,Decaf
956,509,105,-30,2015-05-14,716,145,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,20,250,Washington,120,170,50,290,125,Decaf
957,971,153,7,2015-05-15,1319,153,Small Market,West,42,Beans,Espresso,Decaf Espresso,87,306,Oregon,150,140,80,290,66,Decaf
958,253,80,-9,2015-05-16,1079,96,Small Market,West,24,Beans,Espresso,Decaf Espresso,51,176,Washington,70,100,60,170,45,Decaf
959,435,63,-14,2015-05-17,1075,76,Small Market,West,19,Beans,Coffee,Amaretto,36,139,Utah,70,90,50,160,40,Regular
960,253,72,-22,2015-05-18,461,104,Small Market,West,23,Beans,Coffee,Colombian,58,176,Washington,80,120,80,200,46,Regular
961,775,16,0,2015-05-19,851,25,Small Market,West,4,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,20,10,30,15,Regular
962,435,94,7,2015-05-20,540,120,Small Market,West,31,Beans,Espresso,Caffe Mocha,77,214,Utah,90,110,70,200,43,Regular
963,702,135,2,2015-05-21,940,187,Small Market,West,122,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,170,30,290,155,Decaf
964,509,115,-5,2015-05-22,1166,174,Small Market,West,37,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,160,110,260,69,Decaf
965,775,224,24,2015-05-23,1191,310,Small Market,West,73,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,280,170,490,116,Decaf
966,541,81,-4,2015-05-24,551,104,Small Market,West,26,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,100,70,170,38,Decaf
967,775,127,2,2015-05-25,830,185,Small Market,West,40,Leaves,Herbal Tea,Mint,122,312,Nevada,120,170,120,290,63,Decaf
968,702,247,65,2015-05-26,1744,329,Small Market,West,81,Leaves,Tea,Darjeeling,215,576,Nevada,180,240,150,420,114,Regular
969,702,250,57,2015-05-27,1820,251,Small Market,West,70,Leaves,Tea,Earl Grey,157,501,Nevada,180,180,100,360,94,Regular
970,971,88,13,2015-05-28,817,133,Small Market,West,29,Leaves,Tea,Earl Grey,73,221,Oregon,60,100,60,160,60,Regular
971,775,294,-88,2015-05-29,8252,-294,Small Market,West,111,Leaves,Tea,Green Tea,-408,31,Nevada,210,-210,-320,0,145,Regular
972,503,134,21,2015-05-30,690,186,Small Market,West,41,Leaves,Tea,Green Tea,121,320,Oregon,90,140,100,230,65,Regular
973,435,20,-15,2015-05-31,218,25,Small Market,West,7,Leaves,Tea,Green Tea,-15,45,Utah,10,20,0,30,40,Regular
974,650,154,-74,2015-06-01,3654,-24,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-30,-100,190,93,Decaf
975,415,257,94,2015-06-02,1662,341,Major Market,West,84,Beans,Espresso,Decaf Espresso,334,637,California,230,320,240,550,116,Decaf
976,909,122,-50,2015-06-03,2555,-13,Major Market,West,39,Beans,Coffee,Amaretto,-110,116,California,170,-20,-60,150,61,Regular
977,818,260,-103,2015-06-04,2548,390,Major Market,West,91,Beans,Coffee,Colombian,367,693,California,380,580,470,960,143,Regular
978,714,239,61,2015-06-05,1755,239,Major Market,West,66,Beans,Espresso,Caffe Latte,221,509,California,210,220,160,430,90,Regular
979,805,125,-10,2015-06-06,898,173,Major Market,West,113,Beans,Espresso,Caffe Mocha,40,318,California,110,160,50,270,146,Regular
980,925,108,51,2015-06-07,971,157,Major Market,West,30,Leaves,Herbal Tea,Chamomile,171,282,California,80,130,120,210,42,Decaf
981,951,239,106,2015-06-08,1246,281,Major Market,West,74,Leaves,Herbal Tea,Lemon,276,554,California,190,220,170,410,95,Decaf
982,831,123,119,2015-06-09,915,179,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,50,90,80,140,45,Regular
983,971,43,-37,2015-06-10,419,64,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,100,80,150,35,Decaf
984,435,79,-70,2015-06-11,593,98,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,160,120,260,64,Decaf
985,206,96,-75,2015-06-12,683,134,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,190,100,330,117,Decaf
986,503,161,25,2015-06-13,1267,161,Small Market,West,45,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,150,110,290,70,Decaf
987,360,80,-9,2015-06-14,1055,94,Small Market,West,24,Beans,Espresso,Decaf Espresso,71,185,Washington,60,90,80,150,46,Decaf
